                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    161,                0.70756,                0.30188,                0.92932,                0.99853,                0.99964,                0.99447,                0.88146,                0.65271,                0.21578,                 0.8989,               0.004753,               0.004753,               0.004753
                    162,                0.70608,                0.30094,                0.92973,                0.99853,                0.99959,                0.99447,                0.88128,                0.65235,                0.21505,                0.89872,                0.00472,                0.00472,                0.00472
                    163,                0.70482,                0.29965,                0.92812,                0.99853,                0.99951,                0.99448,                0.88122,                0.65197,                0.21486,                0.89863,               0.004687,               0.004687,               0.004687
                    164,                0.70609,                0.30138,                0.92897,                0.99865,                0.99967,                0.99448,                0.88129,                0.65186,                0.21505,                0.89855,               0.004654,               0.004654,               0.004654
                    165,                0.70756,                0.30156,                0.93131,                 0.9987,                0.99967,                0.99448,                0.88178,                0.65172,                0.21486,                0.89856,               0.004621,               0.004621,               0.004621
                    166,                0.70477,                0.29942,                0.92974,                0.99853,                0.99966,                0.99447,                0.88157,                0.65171,                 0.2152,                0.89847,               0.004588,               0.004588,               0.004588
                    167,                0.70394,                0.29909,                0.92994,                0.99853,                0.99964,                0.99447,                0.88188,                 0.6514,                0.21491,                0.89834,               0.004555,               0.004555,               0.004555
                    168,                0.69814,                0.29616,                0.92489,                0.99854,                0.99966,                0.99445,                0.88195,                0.65114,                 0.2149,                0.89828,               0.004522,               0.004522,               0.004522
                    169,                0.70021,                0.29743,                0.92656,                0.99854,                0.99965,                0.99446,                0.88256,                0.65091,                0.21505,                0.89818,               0.004489,               0.004489,               0.004489
                    170,                 0.6985,                0.29638,                0.92642,                0.99854,                0.99967,                0.99444,                0.88214,                0.65088,                0.21499,                0.89814,               0.004456,               0.004456,               0.004456
                    171,                0.70308,                0.29706,                0.92719,                0.99853,                0.99967,                0.99443,                0.88224,                0.65085,                0.21507,                0.89814,               0.004423,               0.004423,               0.004423
                    172,                0.70057,                 0.2963,                0.92694,                0.99851,                0.99967,                0.99443,                0.88263,                0.65066,                0.21515,                0.89805,                0.00439,                0.00439,                0.00439
                    173,                0.70198,                0.29916,                0.92949,                 0.9985,                0.99967,                0.99446,                0.88243,                0.65057,                0.21497,                0.89805,               0.004357,               0.004357,               0.004357
                    174,                0.70008,                0.29711,                0.92647,                0.99847,                0.99967,                0.99444,                0.88243,                0.65055,                0.21537,                0.89795,               0.004324,               0.004324,               0.004324
                    175,                0.70063,                0.29719,                0.92683,                0.99837,                0.99967,                0.99444,                0.88256,                 0.6506,                0.21546,                0.89805,               0.004291,               0.004291,               0.004291
                    176,                0.69803,                0.29584,                0.92708,                0.99836,                0.99967,                0.99445,                0.88309,                0.65051,                0.21545,                0.89806,               0.004258,               0.004258,               0.004258
                    177,                0.69679,                0.29534,                0.92567,                0.99836,                0.99967,                0.99445,                0.88263,                0.65028,                0.21518,                0.89797,               0.004225,               0.004225,               0.004225
                    178,                0.70028,                0.29803,                0.92861,                0.99837,                0.99967,                0.99445,                0.88257,                0.65009,                0.21516,                0.89794,               0.004192,               0.004192,               0.004192
                    179,                 0.6982,                0.29596,                0.92749,                0.99843,                0.99967,                0.99445,                0.88249,                0.65004,                 0.2153,                0.89797,               0.004159,               0.004159,               0.004159
                    180,                0.69776,                0.29382,                0.92799,                0.99845,                0.99967,                0.99445,                0.88307,                0.64987,                0.21509,                0.89789,               0.004126,               0.004126,               0.004126
                    181,                0.69804,                0.29498,                0.92701,                0.99847,                0.99967,                0.99445,                 0.8832,                0.64974,                0.21494,                0.89778,               0.004093,               0.004093,               0.004093
                    182,                0.69989,                0.29567,                0.92746,                0.99848,                0.99967,                0.99446,                0.88335,                 0.6495,                0.21517,                0.89765,                0.00406,                0.00406,                0.00406
                    183,                0.69575,                0.29453,                0.92513,                0.99847,                0.99967,                0.99446,                 0.8832,                0.64927,                0.21532,                0.89751,               0.004027,               0.004027,               0.004027
                    184,                0.69665,                0.29479,                0.92613,                0.99847,                0.99967,                0.99446,                0.88356,                0.64889,                0.21539,                0.89737,               0.003994,               0.003994,               0.003994
                    185,                0.69642,                 0.2953,                0.92569,                0.99847,                0.99967,                0.99446,                0.88331,                0.64861,                0.21503,                0.89727,               0.003961,               0.003961,               0.003961
                    186,                0.69726,                0.29448,                0.92669,                0.99846,                0.99967,                0.99446,                0.88334,                0.64843,                0.21479,                0.89718,               0.003928,               0.003928,               0.003928
                    187,                0.69469,                0.29297,                0.92805,                0.99845,                0.99967,                0.99447,                0.88335,                0.64809,                0.21466,                0.89709,               0.003895,               0.003895,               0.003895
                    188,                0.69615,                0.29289,                0.92798,                0.99847,                0.99967,                0.99447,                0.88295,                0.64773,                0.21463,                0.89705,               0.003862,               0.003862,               0.003862
                    189,                0.69378,                0.29313,                0.92963,                0.99848,                0.99967,                0.99446,                0.88302,                0.64749,                0.21508,                0.89711,               0.003829,               0.003829,               0.003829
                    190,                0.69293,                 0.2924,                0.92537,                 0.9985,                0.99967,                0.99446,                0.88332,                0.64719,                0.21476,                0.89699,               0.003796,               0.003796,               0.003796
                    191,                0.69209,                0.29149,                0.92448,                 0.9985,                0.99967,                0.99445,                0.88309,                0.64713,                0.21427,                  0.897,               0.003763,               0.003763,               0.003763
                    192,                0.69185,                0.29113,                0.92335,                0.99853,                0.99967,                0.99446,                0.88347,                0.64691,                  0.214,                0.89686,                0.00373,                0.00373,                0.00373
                    193,                0.69433,                0.29117,                0.92422,                0.99864,                0.99967,                0.99446,                0.88332,                0.64667,                0.21332,                0.89685,               0.003697,               0.003697,               0.003697
                    194,                0.68962,                0.29024,                0.92245,                0.99866,                0.99967,                0.99447,                0.88345,                0.64657,                0.21319,                0.89675,               0.003664,               0.003664,               0.003664
                    195,                 0.6914,                0.29086,                0.92543,                0.99866,                0.99967,                0.99447,                0.88332,                0.64629,                0.21271,                0.89678,               0.003631,               0.003631,               0.003631
                    196,                0.69011,                0.28948,                 0.9234,                0.99864,                0.99967,                0.99447,                0.88351,                0.64616,                0.21256,                0.89674,               0.003598,               0.003598,               0.003598
                    197,                0.68832,                0.29049,                0.92311,                0.99858,                0.99967,                0.99448,                0.88362,                0.64585,                0.21227,                0.89663,               0.003565,               0.003565,               0.003565
                    198,                0.69269,                0.28888,                 0.9235,                0.99851,                0.99967,                 0.9945,                0.88389,                 0.6458,                 0.2121,                0.89655,               0.003532,               0.003532,               0.003532
                    199,                0.68786,                0.28871,                0.92348,                0.99851,                0.99967,                0.99449,                0.88432,                0.64579,                0.21217,                0.89647,               0.003499,               0.003499,               0.003499
                    200,                0.69091,                0.28896,                0.92261,                0.99851,                0.99967,                0.99448,                0.88436,                0.64582,                0.21215,                0.89645,               0.003466,               0.003466,               0.003466
                    201,                0.68693,                0.28992,                0.92479,                0.99851,                0.99967,                0.99449,                 0.8843,                0.64577,                0.21184,                0.89645,               0.003433,               0.003433,               0.003433
                    202,                 0.6868,                0.28814,                0.92326,                 0.9985,                0.99967,                 0.9945,                0.88432,                0.64549,                0.21165,                0.89636,                 0.0034,                 0.0034,                 0.0034
                    203,                0.68847,                0.28718,                0.92172,                 0.9985,                0.99967,                 0.9945,                 0.8845,                 0.6453,                0.21149,                0.89621,               0.003367,               0.003367,               0.003367
                    204,                 0.6903,                0.28762,                0.92305,                0.99849,                0.99967,                 0.9945,                0.88457,                0.64501,                0.21138,                0.89606,               0.003334,               0.003334,               0.003334
                    205,                0.68813,                0.28869,                0.92387,                0.99849,                0.99967,                 0.9945,                0.88465,                0.64498,                0.21152,                0.89609,               0.003301,               0.003301,               0.003301
                    206,                0.68724,                0.28685,                0.92339,                0.99849,                0.99967,                0.99449,                0.88526,                0.64478,                0.21133,                0.89599,               0.003268,               0.003268,               0.003268
                    207,                0.68768,                0.28739,                0.92284,                0.99849,                0.99967,                0.99449,                0.88511,                 0.6446,                0.21144,                0.89596,               0.003235,               0.003235,               0.003235
                    208,                0.68327,                 0.2844,                0.92275,                0.99849,                0.99967,                0.99448,                0.88512,                0.64443,                 0.2113,                 0.8959,               0.003202,               0.003202,               0.003202
                    209,                0.68754,                0.28661,                0.92294,                 0.9985,                0.99967,                0.99448,                0.88503,                0.64421,                0.21094,                0.89585,               0.003169,               0.003169,               0.003169
                    210,                0.68597,                0.28606,                0.92035,                0.99852,                0.99967,                0.99448,                0.88521,                0.64406,                0.21076,                0.89576,               0.003136,               0.003136,               0.003136
                    211,                0.68387,                0.28481,                0.92091,                0.99856,                0.99967,                0.99448,                  0.885,                0.64398,                0.21086,                0.89565,               0.003103,               0.003103,               0.003103
                    212,                0.68657,                0.28581,                0.92155,                0.99861,                0.99967,                0.99447,                0.88556,                0.64395,                0.21081,                0.89558,                0.00307,                0.00307,                0.00307
                    213,                0.67935,                0.28378,                0.91777,                0.99867,                0.99967,                0.99447,                0.88455,                0.64371,                0.21072,                0.89553,               0.003037,               0.003037,               0.003037
                    214,                0.68041,                0.28534,                0.91929,                0.99874,                0.99967,                0.99447,                0.88538,                0.64344,                0.21068,                0.89548,               0.003004,               0.003004,               0.003004
                    215,                0.67929,                0.28191,                0.91942,                0.99879,                0.99967,                0.99448,                0.88563,                0.64328,                0.21019,                 0.8954,               0.002971,               0.002971,               0.002971
                    216,                0.67685,                0.28343,                0.91872,                0.99883,                0.99967,                0.99448,                0.88538,                0.64341,                 0.2103,                0.89536,               0.002938,               0.002938,               0.002938
                    217,                0.67961,                 0.2835,                0.92156,                0.99883,                0.99967,                0.99448,                0.88521,                0.64345,                0.21012,                0.89535,               0.002905,               0.002905,               0.002905
                    218,                0.67755,                0.28266,                0.91891,                0.99884,                0.99967,                0.99447,                0.88581,                0.64332,                0.21034,                0.89532,               0.002872,               0.002872,               0.002872
                    219,                0.67736,                0.28192,                0.91856,                0.99885,                0.99967,                0.99447,                 0.8856,                0.64322,                0.21041,                0.89523,               0.002839,               0.002839,               0.002839
                    220,                0.67906,                0.28261,                0.91971,                0.99885,                0.99967,                0.99448,                0.88565,                0.64314,                0.21013,                0.89518,               0.002806,               0.002806,               0.002806
                    221,                 0.6765,                0.28315,                0.92005,                0.99884,                0.99967,                0.99448,                0.88564,                0.64336,                 0.2103,                0.89524,               0.002773,               0.002773,               0.002773
                    222,                0.67781,                0.28255,                0.92083,                0.99885,                0.99967,                0.99448,                0.88571,                0.64339,                0.21011,                 0.8953,                0.00274,                0.00274,                0.00274
                    223,                0.67838,                0.28076,                0.91866,                0.99887,                0.99967,                0.99446,                0.88606,                0.64314,                0.21008,                0.89522,               0.002707,               0.002707,               0.002707
                    224,                0.67753,                0.28087,                 0.9185,                0.99891,                0.99967,                0.99448,                  0.886,                0.64287,                0.20982,                0.89515,               0.002674,               0.002674,               0.002674
                    225,                0.67267,                0.27894,                0.91769,                0.99889,                0.99967,                0.99449,                 0.8862,                 0.6427,                0.20962,                 0.8951,               0.002641,               0.002641,               0.002641
                    226,                 0.6695,                0.27927,                0.91777,                0.99891,                0.99967,                0.99449,                 0.8864,                 0.6426,                0.20963,                0.89505,               0.002608,               0.002608,               0.002608
                    227,                0.67224,                0.27786,                0.91714,                0.99892,                0.99967,                0.99448,                0.88625,                0.64235,                0.20944,                0.89498,               0.002575,               0.002575,               0.002575
                    228,                0.67312,                0.27956,                0.91931,                0.99893,                0.99967,                0.99448,                0.88585,                0.64221,                 0.2095,                0.89489,               0.002542,               0.002542,               0.002542
                    229,                0.67351,                0.27855,                0.91914,                0.99895,                0.99967,                0.99448,                0.88616,                 0.6419,                0.20942,                0.89476,               0.002509,               0.002509,               0.002509
                    230,                0.67219,                0.27763,                0.91718,                0.99895,                0.99967,                0.99448,                0.88623,                0.64189,                0.20965,                0.89468,               0.002476,               0.002476,               0.002476
                    231,                0.67096,                0.27677,                0.91743,                0.99894,                0.99967,                0.99448,                0.88679,                0.64164,                0.20954,                0.89462,               0.002443,               0.002443,               0.002443
                    232,                0.67158,                0.27558,                0.91881,                0.99899,                0.99967,                0.99449,                0.88638,                 0.6414,                0.20969,                0.89453,                0.00241,                0.00241,                0.00241
                    233,                0.67059,                0.27577,                0.91873,                0.99902,                0.99967,                0.99449,                0.88664,                0.64116,                0.20943,                0.89449,               0.002377,               0.002377,               0.002377
                    234,                0.66852,                0.27559,                 0.9165,                0.99902,                0.99965,                 0.9945,                0.88665,                0.64118,                0.20929,                0.89444,               0.002344,               0.002344,               0.002344
                    235,                0.66479,                0.27296,                0.91507,                0.99902,                0.99965,                 0.9945,                0.88643,                0.64111,                0.20912,                0.89438,               0.002311,               0.002311,               0.002311
                    236,                0.66817,                0.27403,                0.91613,                0.99902,                0.99966,                0.99451,                0.88685,                0.64087,                0.20917,                 0.8943,               0.002278,               0.002278,               0.002278
                    237,                 0.6657,                0.27355,                0.91648,                0.99901,                0.99967,                0.99451,                0.88674,                0.64062,                0.20903,                0.89421,               0.002245,               0.002245,               0.002245
                    238,                0.66551,                0.27295,                0.91537,                0.99898,                0.99967,                0.99449,                0.88686,                0.64067,                0.20903,                0.89418,               0.002212,               0.002212,               0.002212
                    239,                0.66536,                0.27341,                0.91501,                0.99897,                0.99967,                 0.9945,                0.88627,                0.64032,                0.20876,                0.89411,               0.002179,               0.002179,               0.002179
                    240,                0.66738,                 0.2747,                0.91497,                0.99898,                0.99967,                0.99452,                 0.8869,                0.63998,                0.20872,                0.89396,               0.002146,               0.002146,               0.002146
                    241,                0.66368,                0.27315,                0.91436,                0.99897,                0.99967,                0.99451,                0.88706,                0.63983,                0.20867,                0.89393,               0.002113,               0.002113,               0.002113
                    242,                0.66154,                0.27104,                0.91453,                0.99898,                0.99967,                0.99451,                0.88683,                0.63988,                0.20873,                 0.8939,                0.00208,                0.00208,                0.00208
                    243,                0.66371,                 0.2719,                0.91563,                0.99899,                0.99967,                0.99451,                0.88743,                0.63975,                0.20849,                0.89393,               0.002047,               0.002047,               0.002047
                    244,                0.66106,                  0.271,                0.91463,                0.99901,                0.99967,                0.99453,                0.88693,                0.63986,                0.20841,                0.89399,               0.002014,               0.002014,               0.002014
                    245,                 0.6582,                0.26962,                  0.913,                0.99902,                0.99967,                0.99454,                0.88724,                0.63957,                0.20825,                0.89388,               0.001981,               0.001981,               0.001981
                    246,                0.66398,                0.26933,                 0.9129,                0.99902,                0.99966,                0.99454,                0.88711,                0.63927,                0.20829,                0.89373,               0.001948,               0.001948,               0.001948
                    247,                0.65929,                0.26767,                 0.9127,                0.99901,                0.99965,                0.99453,                0.88767,                0.63919,                0.20821,                 0.8937,               0.001915,               0.001915,               0.001915
                    248,                0.65736,                0.26742,                0.91188,                0.99901,                0.99964,                0.99454,                0.88771,                  0.639,                 0.2084,                 0.8936,               0.001882,               0.001882,               0.001882
                    249,                0.65744,                0.26718,                0.91084,                0.99901,                0.99964,                0.99454,                0.88754,                0.63908,                0.20829,                0.89363,               0.001849,               0.001849,               0.001849
                    250,                0.65267,                0.26472,                0.90981,                0.99901,                0.99964,                0.99454,                 0.8876,                0.63883,                0.20832,                0.89359,               0.001816,               0.001816,               0.001816
                    251,                0.65597,                0.26727,                0.91281,                0.99901,                0.99964,                0.99454,                0.88749,                0.63876,                0.20795,                0.89357,               0.001783,               0.001783,               0.001783
                    252,                0.65814,                0.26594,                0.91374,                0.99902,                0.99963,                0.99454,                0.88764,                0.63884,                0.20845,                0.89358,                0.00175,                0.00175,                0.00175
                    253,                0.65481,                0.26508,                0.91037,                0.99902,                0.99963,                0.99455,                0.88756,                0.63863,                0.20801,                0.89351,               0.001717,               0.001717,               0.001717
                    254,                0.65351,                0.26501,                0.91078,                0.99902,                0.99962,                0.99455,                0.88774,                0.63842,                0.20798,                0.89344,               0.001684,               0.001684,               0.001684
                    255,                 0.6547,                0.26563,                0.91169,                0.99902,                0.99963,                0.99455,                0.88734,                0.63819,                0.20793,                0.89337,               0.001651,               0.001651,               0.001651
                    256,                0.65132,                0.26428,                0.90971,                0.99886,                0.99946,                0.99445,                0.88682,                0.63805,                0.20759,                0.89336,               0.001618,               0.001618,               0.001618
                    257,                0.65308,                0.26414,                0.91064,                0.99886,                0.99946,                0.99444,                0.88765,                0.63784,                0.20782,                0.89328,               0.001585,               0.001585,               0.001585
                    258,                0.64953,                 0.2623,                0.90954,                0.99887,                0.99946,                0.99445,                0.88744,                0.63781,                  0.208,                0.89325,               0.001552,               0.001552,               0.001552
                    259,                0.65019,                0.26291,                0.91186,                0.99887,                0.99947,                0.99446,                0.88766,                 0.6377,                0.20756,                 0.8933,               0.001519,               0.001519,               0.001519
                    260,                 0.6501,                0.26299,                0.91105,                0.99887,                0.99949,                0.99446,                0.88759,                0.63782,                0.20753,                0.89339,               0.001486,               0.001486,               0.001486
                    261,                0.64455,                0.26163,                0.91022,                0.99887,                 0.9995,                0.99447,                0.88794,                0.63761,                0.20746,                0.89336,               0.001453,               0.001453,               0.001453
                    262,                0.64489,                0.25957,                0.90837,                0.99887,                 0.9995,                0.99448,                0.88762,                0.63777,                0.20793,                0.89331,                0.00142,                0.00142,                0.00142
                    263,                0.64803,                0.26061,                0.90966,                0.99888,                 0.9995,                0.99448,                0.88732,                0.63782,                0.20752,                0.89331,               0.001387,               0.001387,               0.001387
                    264,                0.64417,                0.25942,                0.90724,                0.99887,                0.99951,                0.99449,                0.88756,                0.63769,                0.20752,                0.89328,               0.001354,               0.001354,               0.001354
                    265,                0.64509,                0.25878,                0.90798,                0.99886,                0.99951,                0.99449,                0.88729,                 0.6376,                0.20759,                0.89325,               0.001321,               0.001321,               0.001321
                    266,                0.64405,                0.25921,                0.90895,                0.99886,                0.99951,                0.99449,                0.88749,                 0.6373,                0.20748,                0.89326,               0.001288,               0.001288,               0.001288
                    267,                 0.6399,                0.25759,                0.90674,                0.99887,                0.99951,                0.99449,                0.88722,                0.63732,                0.20783,                0.89327,               0.001255,               0.001255,               0.001255
                    268,                0.64302,                0.25737,                0.90809,                0.99887,                 0.9995,                 0.9945,                0.88767,                0.63731,                0.20763,                0.89327,               0.001222,               0.001222,               0.001222
                    269,                 0.6391,                0.25685,                0.90616,                0.99887,                 0.9995,                0.99449,                0.88778,                0.63731,                 0.2078,                0.89325,               0.001189,               0.001189,               0.001189
                    270,                0.63976,                0.25607,                0.90908,                0.99887,                 0.9995,                 0.9945,                 0.8878,                0.63728,                0.20785,                 0.8933,               0.001156,               0.001156,               0.001156
                    271,                0.63564,                0.25561,                0.90666,                0.99887,                0.99949,                 0.9945,                0.88797,                0.63712,                0.20758,                0.89322,               0.001123,               0.001123,               0.001123
                    272,                0.63898,                0.25479,                 0.9066,                0.99887,                0.99948,                0.99451,                0.88747,                0.63702,                0.20729,                0.89321,                0.00109,                0.00109,                0.00109
                    273,                0.63464,                0.25397,                0.90638,                0.99888,                0.99948,                0.99451,                0.88791,                0.63696,                0.20724,                0.89324,               0.001057,               0.001057,               0.001057
                    274,                0.63197,                0.25298,                0.90499,                0.99888,                0.99948,                0.99453,                0.88741,                 0.6369,                 0.2071,                0.89325,               0.001024,               0.001024,               0.001024
                    275,                0.63336,                0.25354,                0.90457,                0.99888,                0.99948,                0.99453,                0.88763,                 0.6366,                 0.2065,                 0.8931,               0.000991,               0.000991,               0.000991
                    276,                0.63305,                 0.2524,                0.90369,                0.99888,                0.99948,                0.99453,                0.88804,                0.63645,                0.20652,                0.89312,               0.000958,               0.000958,               0.000958
                    277,                0.62905,                0.25148,                0.90346,                 0.9987,                0.99951,                0.99453,                0.88793,                0.63643,                0.20638,                0.89305,               0.000925,               0.000925,               0.000925
                    278,                0.62987,                0.25006,                0.90395,                0.99868,                0.99951,                0.99454,                0.88824,                0.63636,                0.20626,                0.89298,               0.000892,               0.000892,               0.000892
                    279,                 0.6285,                0.24994,                0.90546,                0.99868,                0.99951,                0.99454,                0.88797,                0.63643,                0.20624,                0.89304,               0.000859,               0.000859,               0.000859
                    280,                0.62992,                0.24952,                0.90412,                 0.9987,                0.99951,                0.99454,                0.88779,                0.63636,                0.20595,                0.89303,               0.000826,               0.000826,               0.000826
                    281,                 0.6288,                0.24894,                0.90561,                0.99871,                0.99951,                0.99454,                0.88816,                0.63635,                 0.2058,                0.89315,               0.000793,               0.000793,               0.000793
                    282,                0.62731,                0.24938,                0.90298,                0.99871,                 0.9995,                0.99454,                0.88806,                0.63646,                0.20551,                0.89317,                0.00076,                0.00076,                0.00076
                    283,                0.62341,                0.24729,                0.90295,                0.99871,                0.99949,                0.99454,                0.88823,                0.63645,                0.20563,                0.89328,               0.000727,               0.000727,               0.000727
                    284,                0.61966,                0.24406,                0.90046,                0.99871,                0.99949,                0.99455,                0.88844,                0.63644,                 0.2053,                0.89329,               0.000694,               0.000694,               0.000694
                    285,                 0.6221,                0.24521,                0.90097,                0.99871,                0.99949,                0.99455,                0.88865,                0.63659,                0.20581,                0.89326,               0.000661,               0.000661,               0.000661
                    286,                0.61897,                  0.244,                0.90019,                0.99871,                0.99948,                0.99455,                0.88825,                0.63653,                 0.2056,                0.89323,               0.000628,               0.000628,               0.000628
                    287,                0.61672,                0.24336,                 0.8995,                 0.9987,                0.99948,                0.99455,                0.88789,                0.63661,                0.20545,                0.89324,               0.000595,               0.000595,               0.000595
                    288,                0.62213,                0.24376,                0.90144,                 0.9987,                0.99947,                0.99456,                0.88787,                0.63655,                0.20539,                0.89325,               0.000562,               0.000562,               0.000562
                    289,                0.61867,                0.24236,                 0.9002,                 0.9987,                0.99946,                0.99457,                 0.8877,                0.63657,                0.20525,                0.89327,               0.000529,               0.000529,               0.000529
                    290,                0.61543,                0.24167,                0.90017,                 0.9987,                0.99945,                0.99456,                0.88779,                0.63669,                0.20534,                0.89327,               0.000496,               0.000496,               0.000496
                    291,                0.58304,                0.21106,                0.88831,                0.99865,                0.99935,                0.99457,                0.88789,                0.63696,                0.20542,                0.89335,               0.000463,               0.000463,               0.000463
                    292,                0.57916,                0.20994,                0.88532,                0.99865,                0.99935,                0.99457,                 0.8878,                0.63714,                0.20543,                0.89344,                0.00043,                0.00043,                0.00043
                    293,                0.57616,                0.20761,                  0.884,                0.99865,                0.99935,                0.99457,                0.88796,                0.63739,                0.20529,                0.89349,               0.000397,               0.000397,               0.000397
                    294,                0.57376,                0.20564,                0.88159,                0.99866,                0.99935,                0.99457,                0.88823,                 0.6375,                0.20544,                0.89356,               0.000364,               0.000364,               0.000364
                    295,                0.57397,                 0.2065,                0.88309,                0.99866,                0.99935,                0.99457,                0.88797,                0.63765,                0.20518,                0.89363,               0.000331,               0.000331,               0.000331
                    296,                0.57184,                 0.2055,                0.88164,                0.99867,                0.99935,                0.99457,                0.88809,                0.63778,                0.20538,                0.89371,               0.000298,               0.000298,               0.000298
                    297,                0.56936,                0.20358,                0.88002,                0.99867,                0.99935,                0.99457,                0.88773,                0.63794,                0.20583,                0.89376,               0.000265,               0.000265,               0.000265
                    298,                0.56761,                 0.2023,                0.88203,                0.99867,                0.99935,                0.99457,                0.88809,                 0.6381,                0.20574,                0.89376,               0.000232,               0.000232,               0.000232
                    299,                0.56629,                0.20242,                0.88095,                0.99868,                0.99935,                0.99456,                0.88829,                  0.638,                0.20545,                0.89369,               0.000199,               0.000199,               0.000199
                    300,                0.56359,                 0.2012,                0.87687,                0.99868,                0.99935,                0.99457,                0.88797,                0.63818,                0.20578,                0.89367,               0.000166,               0.000166,               0.000166
